,rt,response,subj_idx,condition,z_x,x,a_population
110,0.3136891984237471,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
111,0.32668919842375144,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
112,0.29868919842774955,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
113,0.3906891984237728,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
114,0.34268919842776424,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
115,0.3036891984277512,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
116,0.3106891984237461,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
117,0.35168919842776725,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
118,0.3496891984277666,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
119,0.3966891984277823,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
120,0.31068919842775355,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
121,0.4066891984277856,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
122,0.3826891984277776,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
123,0.31568919842374776,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
124,0.3066891984277522,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
125,0.37668919842376813,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
126,0.4156891984277886,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
127,0.3376891984237551,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
128,0.30668919842374476,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
129,0.3486891984237588,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
130,0.3626891984277709,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
131,0.3176891984277559,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
132,0.31668919842775556,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
133,0.3866891984237715,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
134,0.32768919842775923,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
135,0.33168919842776057,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
136,0.3956891984237745,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
137,0.3066891984277522,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
138,0.30968919842374576,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
139,0.32768919842775923,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
140,0.3336891984237538,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
141,0.3266891984277589,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
142,0.3506891984277669,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
143,0.3096891984277532,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
144,0.36868919842376546,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
145,0.31368919842775456,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
146,0.30368919842374376,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
147,0.2996891984237424,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
148,0.32168919842775723,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
149,0.3206891984277569,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
150,0.30668919842374476,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
151,0.3056891984277519,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
152,0.30668919842374476,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
153,0.36368919842777125,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
154,0.33468919842776157,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
155,0.3096891984277532,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
156,0.3076891984237451,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
157,0.3706891984277736,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
158,0.3586891984277696,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
159,0.3086891984237454,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
160,0.33368919842776124,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
161,0.36768919842376513,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
162,0.32968919842375244,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
163,0.40168919842778394,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
164,0.47268919842780766,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
165,0.37368919842376713,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
166,0.3116891984237464,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
167,0.3626891984277709,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
168,0.32768919842375177,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
169,0.3536891984277679,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
170,0.3056891984237444,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
171,0.3026891984277509,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
172,0.3406891984277636,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
173,0.2976891984277492,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
174,0.3026891984237434,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
175,0.458689198427803,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
176,0.3066891984277522,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
177,0.3646891984277716,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
178,0.3446891984277649,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
179,0.32768919842375177,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
180,0.41368919842778795,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
181,0.3086891984277529,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
182,0.2976891984277492,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
183,0.3386891984277629,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
184,0.3676891984277726,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
185,0.4626891984278043,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
186,0.2976891984277492,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
187,0.31668919842775556,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
188,0.3076891984237451,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
189,0.3856891984277786,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
190,0.3126891984277542,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
191,0.3196891984237491,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
192,0.31868919842374877,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
193,0.3296891984277599,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
194,0.3046891984237441,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
195,0.2966891984237414,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
196,0.30468919842775155,1.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
197,0.31568919842374776,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
198,0.3286891984237521,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
199,0.36568919842376446,0.0,0.0,level1,-1.5811388300841895,0.0,0.3675444679663241
200,0.3164493743562442,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
201,0.3164493743562442,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
202,0.33844937435625155,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
203,0.31644937435223675,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
204,0.31944937435223775,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
205,0.32944937435624855,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
206,0.3344493743562502,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
207,0.3194493743562452,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
208,0.33544937435625055,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
209,0.35844937435625823,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
210,0.3164493743562442,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
211,0.3724493743562629,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
212,0.32244937435223875,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
213,0.31944937435223775,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
214,0.3384493743522441,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
215,0.3134493743562432,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
216,0.3304493743522414,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
217,0.31744937435624454,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
218,0.3174493743522371,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
219,0.3244493743522394,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
220,0.3124493743522354,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
221,0.3114493743522351,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
222,0.36044937435225144,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
223,0.3514493743562559,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
224,0.3394493743522444,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
225,0.3104493743562422,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
226,0.3114493743522351,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
227,0.32544937435223975,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
228,0.3184493743562449,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
229,0.3344493743562502,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
230,0.3674493743522538,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
231,0.3314493743562492,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
232,0.31244937435624287,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
233,0.3274493743562479,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
234,0.32944937435624855,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
235,0.3214493743562459,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
236,0.34544937435224643,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
237,0.3244493743562469,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
238,0.31244937435624287,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
239,0.3414493743522451,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
240,0.3094493743522344,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
241,0.31444937435624354,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
242,0.3104493743562422,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
243,0.3144493743522361,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
244,0.3354493743522431,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
245,0.3194493743562452,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
246,0.3404493743562522,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
247,0.3164493743562442,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
248,0.35544937435224977,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
249,0.3794493743522578,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
250,0.33844937435625155,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
251,0.3914493743522618,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
252,0.3164493743562442,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
253,0.3214493743562459,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
254,0.3114493743522351,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
255,0.3254493743562472,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
256,0.32544937435223975,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
257,0.3364493743522434,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
258,0.32044937435624554,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
259,0.3114493743522351,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
260,0.3184493743562449,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
261,0.3084493743522341,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
262,0.36844937435626157,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
263,0.3234493743522391,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
264,0.36244937435625957,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
265,0.34844937435224743,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
266,0.36344937435225244,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
267,0.33244937435624955,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
268,0.3154493743562439,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
269,0.3334493743562499,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
270,0.33144937435224175,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
271,0.3214493743522384,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
272,0.3274493743562479,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
273,0.3684493743522541,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
274,0.31244937435624287,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
275,0.3154493743522364,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
276,0.3574493743562579,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
277,0.3674493743522538,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
278,0.32344937435624654,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
279,0.3424493743562529,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
280,0.3144493743522361,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
281,0.3674493743522538,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
282,0.3324493743522421,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
283,0.3184493743522374,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
284,0.3204493743522381,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
285,0.3324493743522421,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
286,0.35844937435625823,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
287,0.3224493743562462,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
288,0.32044937435624554,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
289,0.3304493743562489,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
290,0.3664493743562609,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
291,0.31644937435223675,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
292,0.32844937435224075,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
293,0.31644937435223675,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
294,0.3114493743522351,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
295,0.3574493743562579,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
296,0.32544937435223975,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
297,0.3344493743562502,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
298,0.3204493743522381,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
299,0.37544937435225645,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
300,0.31744937435624454,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
301,0.32044937435624554,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
302,0.3124493743522354,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
303,0.3154493743562439,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
304,0.3794493743522578,0.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
305,0.3574493743562579,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
306,0.3454493743562539,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
307,0.33244937435624955,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
308,0.31244937435624287,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
309,0.31744937435624454,1.0,1.0,level1,-1.5811388300841895,0.0,0.3675444679663241
